Date,Open,Close,High,Low,Volume,WilliamR,Momentum_14,RSI_14,CCI_20,ADX_14_14,MACD_26_12,KST_10_15_20_30_10_10_10_15,TSI_25_13,ACCDIST_14,Chaikin,MFI_14,EoM_14,COPP_14,KelChM_20,KelChU_20,KelChD_20
3/13/2006,577.5,568.79,583.0,566.51,2291610.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/14/2006,570.0,564.38,574.9,561.05,1975330.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/16/2006,568.0,563.06,573.9,561.1,1609400.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/17/2006,568.5,562.39,569.99,560.0,1036160.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/20/2006,567.0,556.75,567.0,554.01,984950.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/21/2006,557.87,567.69,583.3,555.9,3642450.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/22/2006,568.7,563.43,572.4,559.13,1486870.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/23/2006,565.0,563.15,570.5,560.0,837600.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/24/2006,565.0,567.5,570.55,563.5,935100.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,307214.5730080454,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/27/2006,570.0,565.85,580.4,560.61,1582750.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,73021.1160967017,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/28/2006,569.9,555.67,571.5,551.11,1793350.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.324242721040946,2.5629682706987538,0.03550664539401065,-1.0833780751727422,-101249.23479821405,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/29/2006,558.0,550.69,561.29,548.0,1291150.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,0.95635977254517,2.5629682706987538,0.03550664539401065,-1.0833780751727422,-94934.93278125848,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/30/2006,555.0,553.67,559.0,548.0,3109970.0,-45.88888888888884,38.389999999999986,0.4854344889750999,95.13591367739508,0.19943471834113832,1.2441336479739675,2.5629682706987538,0.03550664539401065,-1.0833780751727422,179319.6628788298,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
3/31/2006,555.0,567.48,584.0,549.0,2468450.0,-45.88888888888884,38.389999999999986,0.7580641689081218,95.13591367739508,0.19943471834113832,0.6430028064763746,2.5629682706987538,0.03550664539401065,-1.0833780751727422,286492.8365584184,0.35714285714285715,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
4/3/2006,568.8,607.18,614.99,568.8,4521880.0,-11.65845648604278,38.389999999999986,0.8623654170022713,95.13591367739508,0.19943471834113832,-2.1744063798282696,2.5629682706987538,0.03550664539401065,-3.918419597217887,1184527.270982191,0.42857142857142855,1.546221707966963e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
4/4/2006,613.0,608.53,622.0,603.51,2593160.0,-18.202702702702737,44.14999999999998,0.8762858584199125,95.13591367739508,0.19943471834113832,-4.366786205709786,2.5629682706987538,0.03550664539401065,0.06140741814217389,141835.58898344846,0.5,2.9481921892217412e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
4/5/2006,611.88,620.51,623.0,604.0,2125210.0,-3.320000000000012,57.450000000000045,0.8783116938868789,95.13591367739508,0.19943471834113832,-6.725966907905672,2.5629682706987538,0.03550664539401065,-3.9019986471725865,563118.439232939,0.5714285714285714,3.0227516438501742e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
4/7/2006,624.37,603.46,626.9,599.0,2496730.0,-29.708491761723632,41.07000000000005,0.8024981536609327,95.13591367739508,0.19943471834113832,-7.375148346240849,2.5629682706987538,0.03550664539401065,1.9827620852398464,-340226.29223902803,0.5714285714285714,3.151362987727255e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
4/10/2006,605.5,611.41,616.9,575.1,1414510.0,-19.63244613434729,54.65999999999997,0.5436709002820624,95.13591367739508,0.19943471834113832,-8.294327997606729,2.5629682706987538,0.03550664539401065,-3.0537897198697967,183799.08340891782,0.5714285714285714,-3.429352548082316e-08,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
4/12/2006,615.0,599.76,631.0,590.15,2232800.0,-37.63855421686748,32.069999999999936,0.6258219919531605,95.13591367739508,0.19943471834113832,-8.143295689916158,2.5629682706987538,0.03550664539401065,1.2594114505316623,-319869.19340431486,0.5714285714285714,1.4125659573013181e-05,0.018746578429182363,576.9391666666667,597.8411666666665,556.0371666666667
4/13/2006,601.1,574.62,609.9,556.1,2557700.0,-67.92771084337349,11.190000000000055,0.41676255483744745,9.177956748193514,0.19943471834113832,-6.265758834032454,2.5629682706987538,0.03550664539401065,1.3781797790109922,-374515.7492588203,0.5714285714285714,-2.486008429694476e-05,0.018746578429182363,577.3111666666666,600.0786666666665,554.5436666666667
4/17/2006,583.63,580.69,586.0,570.0,1366510.0,-60.61445783132523,17.540000000000077,0.4167625548374475,3.1263650051240863,0.19943471834113832,-5.144643988957796,2.5629682706987538,0.03550664539401065,2.6465532668894287,34409.462111808316,0.5714285714285714,-2.8580609358939363e-05,0.018746578429182363,577.9171666666667,600.7921666666665,555.0421666666668
4/18/2006,585.0,586.39,593.5,580.6,1044730.0,-53.74698795180725,18.889999999999986,0.4688001109775057,25.254807561136722,0.19943471834113832,-4.6014222833752,2.5629682706987538,0.03550664539401065,-0.8564272305390637,19123.304896291258,0.5714285714285714,-2.1554586709775128e-05,0.018746578429182363,578.9576666666667,601.8376666666666,556.0776666666668
4/19/2006,589.0,580.26,592.3,577.0,1093860.0,-61.132530120481945,14.409999999999968,0.4467250968920601,10.65350805704587,0.19943471834113832,-3.703783889058286,2.5629682706987538,0.03550664539401065,-0.3667239274194986,-153811.43639038998,0.5,-2.706041264127963e-05,0.018746578429182363,579.9106666666667,603.0561666666665,556.7651666666668
4/20/2006,585.0,595.17,605.5,580.5,1595870.0,-43.16867469879523,39.5,0.5386376396486626,40.061680246260345,0.19943471834113832,-3.9985263646578915,2.5629682706987538,0.03550664539401065,-1.3605114224096706,76334.83961149797,0.5714285714285714,-1.024552722380421e-05,0.018746578429182363,581.6341666666666,605.3801666666665,557.8881666666668
4/21/2006,605.0,586.76,605.0,582.5,1221450.0,-53.30120481927712,36.069999999999936,0.5386376396486625,28.877372866389027,0.19943471834113832,-3.590587974939467,2.5629682706987538,0.03550664539401065,-8.895105097478735,-165152.5574093826,0.5714285714285714,-4.362104160612041e-06,0.018746578429182363,582.757,606.2579999999998,559.2560000000001
4/24/2006,589.89,571.67,597.5,568.5,1077440.0,-72.35365853658541,18.0,0.4362935970574172,-14.453198112292757,0.21391552306894598,-2.1611791343981395,2.5629682706987538,0.03550664539401065,-7.0903554582974175,-275152.0020352247,0.5,-2.474020271765577e-05,0.018746578429182363,583.4688333333334,607.7563333333331,559.1813333333334
4/25/2006,575.0,557.35,576.49,553.5,1719960.0,-95.0322580645161,-10.129999999999995,0.3533037063213238,-70.80299976704069,0.19271391361849535,0.00251024654903631,2.5629682706987538,0.03550664539401065,-1.3822261109037919,-390948.5744590061,0.42857142857142855,-5.509674901217252e-05,0.018746578429182363,583.3636666666667,608.2756666666666,558.4516666666668
4/26/2006,570.0,579.63,590.49,553.5,3857230.0,-66.28387096774195,-27.549999999999955,0.46325472696706627,-31.51439395175832,0.17692508781408697,0.08457370683470344,2.5629682706987538,0.03550664539401065,-2.3436344486047926,466442.639607013,0.42857142857142855,-6.883073486875834e-05,0.018746578429182363,583.7315000000001,610.1404999999999,557.3225000000001
4/27/2006,584.89,562.51,586.1,552.5,2462070.0,-87.2484076433121,-46.01999999999998,0.45685302765168856,-56.67533329280992,0.2432681686797368,1.3910820462626816,2.5629682706987538,0.03550664539401065,-1.6345482130788327,-47520.51045553951,0.35714285714285715,-8.20819345619815e-05,0.018746578429182363,583.6356666666668,610.7351666666666,556.5361666666668
