Date,Open,Close,High,Low,Volume,WilliamR,Momentum_14,RSI_14,CCI_20,ADX_14_14,MACD_26_12,KST_10_15_20_30_10_10_10_15,TSI_25_13,ACCDIST_14,Chaikin,MFI_14,EoM_14,COPP_14,KelChM_20,KelChU_20,KelChD_20
12/1/2006,50.0,49.2,50.23,48.85,1977213.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/4/2006,49.5,48.67,49.5,48.4,3442521.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/5/2006,48.7,48.3,49.42,48.03,1086738.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/6/2006,48.3,48.38,49.5,48.0,4635075.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/7/2006,48.65,48.27,49.15,48.0,1232325.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/8/2006,48.58,47.62,48.67,47.0,2056758.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/11/2006,47.62,46.78,48.15,46.43,2655519.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/12/2006,46.67,47.23,48.47,45.88,4225257.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/13/2006,49.97,47.92,49.97,46.03,2676807.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,399690.601144485,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/14/2006,48.63,48.53,48.8,47.35,3082323.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,967626.893312617,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/15/2006,48.73,49.13,49.3,48.03,2701293.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.011516999396583572,7.177210671801994,0.3667521251231657,-0.32126200596281945,1114704.6828744686,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/18/2006,49.13,48.48,49.93,47.83,1332642.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.027069425426752503,7.177210671801994,0.3667521251231657,-0.32126200596281945,320281.98292446934,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/19/2006,48.17,47.88,48.83,47.6,999831.0,-69.19540229885061,-1.3800000000000026,0.5812645328626393,173.00460585255266,0.510153493661753,-0.0043515368616411365,7.177210671801994,0.3667521251231657,-0.32126200596281945,-42888.233266644515,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/20/2006,47.93,47.22,48.57,46.7,1489872.0,-69.19540229885061,-1.3800000000000026,0.43467419413804087,173.00460585255266,0.510153493661753,0.050960695647837895,7.177210671801994,0.3667521251231657,-0.32126200596281945,-221855.13972967758,0.35714285714285715,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/21/2006,48.0,47.82,48.32,46.73,1221708.0,-52.5672371638142,-1.3800000000000026,0.43467419413804076,173.00460585255266,0.510153493661753,0.05641924998308667,7.177210671801994,0.3667521251231657,-1.2586725622771264,70432.37980941968,0.42857142857142855,-1.0566539683412879e-07,0.11603241268572775,48.349000000000004,50.097,46.601
12/22/2006,48.13,48.03,48.33,47.35,1026975.0,-47.4327628361858,-0.6400000000000006,0.4367753895865084,173.00460585255266,0.510153493661753,0.04711560808005544,7.177210671801994,0.3667521251231657,-1.5992229160343434,165614.97829658852,0.5,-7.07285272794468e-08,0.11603241268572775,48.349000000000004,50.097,46.601
12/26/2006,48.67,48.53,48.78,47.7,1374585.0,-35.20782396088017,0.23000000000000398,0.5278870523544317,173.00460585255266,0.510153493661753,0.008493307564556574,7.177210671801994,0.3667521251231657,-1.3228335129517976,295058.71831648645,0.5714285714285714,-2.7723918031841597e-08,0.11603241268572775,48.349000000000004,50.097,46.601
12/27/2006,48.03,48.53,49.33,48.03,575265.0,-35.20782396088017,0.14999999999999858,0.6155852182566619,173.00460585255266,0.510153493661753,-0.02118939650995344,7.177210671801994,0.3667521251231657,-0.796909971562841,47781.349135122146,0.5714285714285714,4.272135846028581e-08,0.11603241268572775,48.349000000000004,50.097,46.601
12/28/2006,49.0,48.65,49.25,48.38,1872792.0,-32.273838630806885,0.37999999999999545,0.6155852182566618,173.00460585255266,0.510153493661753,-0.05144096241312468,7.177210671801994,0.3667521251231657,0.34137143340339976,-238875.81400161693,0.6428571428571429,5.886586158931709e-08,0.11603241268572775,48.349000000000004,50.097,46.601
12/29/2006,53.38,48.97,53.38,48.6,1482444.0,-58.800000000000054,1.3500000000000014,0.8654512949288693,173.00460585255266,0.510153493661753,-0.09499551464418943,7.177210671801994,0.3667521251231657,-0.20437095821540352,-504689.16888335906,0.7142857142857143,6.02717977379573e-07,0.11603241268572775,48.349000000000004,50.097,46.601
1/2/2007,49.17,49.17,49.63,48.67,1291599.0,-56.13333333333335,2.3900000000000006,0.8654512949288694,73.95645142237457,0.510153493661753,-0.14074024213882552,7.177210671801994,0.3667521251231657,-0.7001041835497034,-154654.34966805213,0.7142857142857143,5.302460878338304e-07,0.11603241268572775,48.3355,50.062500000000014,46.60850000000001
1/3/2007,49.67,51.13,51.97,49.17,4001349.0,-30.61224489795918,3.9000000000000057,0.9097175083985222,169.9471537661013,0.510153493661753,-0.30594883669746764,7.177210671801994,0.3667521251231657,-15.723993044698783,491156.90503341553,0.7142857142857143,6.062573478320851e-07,0.11603241268572775,48.4305,50.24250000000001,46.618500000000004
1/4/2007,51.6,51.22,52.23,51.0,2591220.0,-32.33532934131742,3.299999999999997,0.9133714313685906,170.03425171641442,0.510153493661753,-0.4365632600852223,7.177210671801994,0.3667521251231657,-1.8603491418657947,-322835.87883864343,0.7142857142857143,5.549516748564109e-07,0.11603241268572775,48.5755,50.37950000000001,46.7715
1/5/2007,50.33,50.58,51.53,50.33,1476915.0,-41.91616766467072,2.049999999999997,0.8152636828175022,113.95204127312783,0.510153493661753,-0.48885772387576054,7.177210671801994,0.3667521251231657,-1.4355333086625475,-371712.16446188773,0.6428571428571429,5.126768623574118e-07,0.11603241268572775,48.68483333333333,50.47383333333334,46.895833333333336
1/8/2007,50.97,50.52,51.33,50.17,2399754.0,-42.81437125748502,1.3900000000000006,0.7918278838662566,94.8384926662374,0.510153493661753,-0.5196053292286109,7.177210671801994,0.3667521251231657,0.874486762981405,-386306.80555868335,0.5714285714285714,4.866486766422833e-07,0.11603241268572775,48.79483333333333,50.58433333333334,47.00533333333333
1/9/2007,50.97,50.55,51.33,50.22,2106834.0,-42.36526946107793,2.0700000000000003,0.7918278838662566,86.04324695552727,0.510153493661753,-0.5395579143082685,7.177210671801994,0.3667521251231657,0.568279855753891,-326102.39377499226,0.6428571428571429,4.633894447849213e-07,0.11603241268572775,48.94166666666666,50.703166666666675,47.180166666666665
